0,4,1,91.24533318810889,101.44108170556818,1,0,5,0.8333333333333334,39.09254979791191,117.34138229968148,59.50630218724736
0,10,1,117.57869702155797,112.41167379299405,1,4,10,1.0022197585581938,56.87454513643091,130.09611831257686,87.62419757121887
1,26,1,108.5196290722944,118.20104667146492,1,1,0,0.5,26.36119302973679,118.31314381758266,29.291637031753616
1,28,1,111.62849032684522,110.14066549524009,2,5,1,2.5031230493125984,58.36155017170897,128.62348152650821,95.85405573057406
2,9,1,110.59611234514877,115.29938804670606,0,3,5,0.875,60.80356094513599,129.5453588516393,97.86725703727473
2,17,1,117.80329339252569,117.70751309827986,3,1,6,1.2041594578792296,54.5496817786242,121.7579566188592,82.52878285786117
3,30,1,106.1245979089111,110.47109892691243,3,3,11,1.0604562574894085,50.50553411913604,122.21702009131135,92.5418824100742
4,13,1,104.2100488118644,106.8028487423993,4,2,6,0.20412414523193148,61.05877483145712,124.85992151206887,96.33794683301072
5,12,2,109.05065618279625,114.58683072045578,0,3,5,0.875,45.848544994132276,121.41663806908836,76.53757247260981
5,20,2,106.4938217989245,110.14028685058058,2,4,4,0.7071067811865476,38.82281298192175,121.89339604752999,85.0
6,14,2,117.34556595255208,115.2578996958751,0,2,10,0.9204467514322717,46.04418993524231,122.19656296312102,79.31582439841371
7,26,2,115.87166773143913,108.66636494033887,2,1,4,0.8571428571428571,41.672404429447695,116.31422956801116,80.03124389886739
7,33,2,102.28315539359616,107.60884612597907,5,5,6,1.0019512213675874,43.25435855505086,120.87183294713454,92.17374897442329
8,18,2,117.92366283057214,112.31010682936648,3,4,2,1.0061539042374907,60.74493771459098,118.56221995222593,90.33825324855468
9,28,2,112.79358966182643,110.68425192534527,3,1,4,0.875,42.44447521720548,121.65936051122412,69.2098258919931
9,36,2,111.19185279327846,103.98865786537151,4,2,8,0.5248906591678238,42.99082490016133,122.77214667830812,68.62215385719105
11,30,1,117.74519802346198,113.44551527915937,1,3,4,0.875,39.655736401871174,121.8769871632869,70.18546858146635
11,38,1,101.45387196998237,84.65969882512425,2,1,2,0.8,48.03660289478519,104.38869670610895,71.12664760833313
12,1,1,103.52893766037683,95.3502153869977,1,1,5,3.574284572341944,25.784562554615167,113.60457737256893,48.79549159502341
13,27,1,116.5213789952801,116.79137022310013,3,1,5,0.8888888888888888,35.895221496354495,121.1321592311472,55.722526863020136
13,36,1,104.99128423942574,96.06339015342625,5,2,8,1.8123036292090915,44.953233983458,124.39453364195712,157.24503171801643
16,10,2,103.77224734274262,102.49338753449611,4,2,11,0.1315334104411641,38.608131871389645,124.48293055676348,87.04596486914257
18,12,2,107.5336730395635,108.262908497892,2,3,12,0.28817526385684444,38.47724324823133,122.06555615733703,86.4060183089118
20,17,0,110.95652893503598,105.95617241254463,0,0,5,2.0396078054371136,46.898582479192974,120.97107092193573,79.93747556684535
22,8,0,110.98106793975742,114.0116834328979,1,3,6,0.9,47.74310615154504,123.03251602726817,89.07300376657341
23,5,0,104.25040029414451,113.50200838940934,2,2,3,0.8689660757568884,40.69371116261159,144.5648643343188,83.67795408588813
24,12,0,113.52510536700017,116.72999867294975,1,0,2,0.6666666666666666,28.68778070361449,117.87281281109738,39.66106403010388
24,15,0,108.72361607046982,112.46918872246681,1,1,1,0.6666666666666666,37.29664349035002,117.80492349643117,61.04096984812741
24,18,0,110.17179942432848,115.16458297401232,1,2,9,0.35355339059327373,41.78476678574685,136.57598617619425,85.0
25,15,1,110.14857630186317,112.84979631069007,2,1,5,0.875,35.04578356719008,120.074976577137,73.19836063738039
25,23,1,108.10824282472484,109.1358853448215,2,2,6,1.118033988749895,34.44878163068829,121.8605760695394,48.05205510693585
27,13,1,110.73036620216298,114.90114504989856,1,2,6,0.8888888888888888,32.494837278119974,121.34661099511597,50.24937810560445
27,22,1,95.13956506894894,93.01281222442522,4,1,3,2.0155644370746373,37.58428190095644,117.62227680163312,53.45091205957107
29,7,1,117.48213337293723,116.57971309646925,0,0,7,0.8571428571428571,32.72191614596685,122.24974437601085,50.457903246171455
29,14,1,111.30107415389723,99.40791466447092,5,11,7,0.1626807559466931,59.03947860003058,137.87675656179326,361.8438889908188
31,18,2,110.08043418080749,114.34081765546814,4,2,4,0.9,38.492108173163885,143.0838914762944,57.489129407219245
31,28,2,138.92239877477735,130.8514832614251,1,3,7,1.1853095282186634,51.151257774986405,155.00322577288514,82.59539938761723
32,16,2,101.81772813614566,100.30184265628945,7,5,12,0.9583333333333334,38.4104784363147,143.0873858870865,93.0859817588019
33,3,2,98.93558363947547,99.57777318111657,4,3,12,0.9473684210526315,51.50625775731301,134.8814294111684,109.34349546269316
33,22,2,112.22077692892903,116.12822220789722,2,2,3,0.8571428571428571,41.80164114710114,124.83589227461789,63.93746945258313
33,29,2,130.9697805676357,122.82586020677186,5,2,6,0.6965680875490321,39.9728972898068,145.88351517563592,76.47221717722064
34,21,2,120.02786865541832,97.77862520497939,3,1,5,0.8888888888888888,81.4779028888732,135.3809440061636,191.11776474205632
34,30,2,96.51685968327644,90.66381286259511,8,7,14,0.38706800552833875,49.04323071864886,130.3456942135029,166.29191201017565
35,20,0,117.35805185521654,126.7957258791411,3,3,3,0.8888888888888888,51.0405470785376,153.96428157205813,93.30594836343501
35,29,0,143.1807408739052,135.13934959242613,2,0,5,2.147613768338987,63.69282021945984,155.29971023797825,135.5101472215273
36,15,0,124.2020345048266,115.5641173509402,2,1,5,0.875,37.23672496784878,129.9576854210631,86.08716512930368
36,23,0,95.38568255404151,87.21196012991352,2,3,16,0.9523809523809523,37.73397461196929,136.82470537150812,102.20078277586722
37,3,0,99.31510589126947,98.5145681861031,7,8,11,0.9615384615384616,55.78069655952412,125.30363123229908,117.34564329364768
37,29,0,110.69660576791567,105.69536688671194,7,3,16,0.24325212770525997,46.01969005559477,140.78707327024026,128.5651585772755
39,24,0,133.37240273372635,131.0224752889036,4,3,6,0.5493406483494501,39.386396089564485,142.0880009008502,61.36774397026504
40,18,1,103.66048393590293,96.68398121954559,6,10,14,0.23570226039551584,45.27143087021857,163.74980916019413,107.49418588928428
41,26,1,108.97927171074602,115.55838280770378,1,2,4,0.8571428571428571,31.20007256249748,131.41537200799607,48.228622207149975
41,33,1,133.15030025393443,133.76853984898906,4,1,5,1.7029386365926402,33.83520005527444,141.65450928226744,57.436921923097515
42,17,1,117.07287695119874,109.8644623626534,3,1,4,0.875,31.540809202438055,125.41531007018241,49.749371855331
42,25,1,97.8158824710311,93.69150878325198,9,8,33,0.0632455532033676,57.33395295315394,144.29830213831346,122.05736356320334
43,29,1,112.54105708839143,118.64647510760344,0,2,6,0.875,34.16569519409128,129.2632971883357,48.05205510693585
43,37,1,139.80192314624912,136.40587705244178,2,0,2,6.754628043053148,44.355193603604675,142.8600713985542,53.12249994117371
44,11,1,125.31993731699102,122.08517105039304,6,2,2,0.9,29.420357153223925,134.24604277221732,55.62373594069353
44,21,1,117.21080015788367,103.62254990220475,0,1,5,0.8333333333333334,51.38844148272978,130.70960178961604,78.90500617831546
44,27,1,127.89795676674912,87.1374550344968,2,0,6,0.875,83.62411701413943,137.26616480400403,165.01515081955353
44,35,1,106.58456685654164,102.77214143964049,3,3,9,1.7397317800933185,69.4042471526091,181.95878654244757,267.4284951159842
46,10,2,129.55883919576362,129.63736309129584,1,1,6,0.875,52.59806953120069,145.50944986494864,96.40020746865642
46,18,2,126.44444051628982,121.00603466168381,0,2,10,0.6871842709362768,73.38716569994212,154.27572718998928,251.7975377163168
48,11,2,122.88124929808639,129.08568348403995,1,5,8,0.20203050891044216,57.25949320920694,157.58807061449798,109.24284873619875
50,12,0,135.57702010314384,138.69383171221332,1,1,4,0.8333333333333334,64.27306793508212,146.34548165215077,116.53325705565773
50,18,0,126.64020492820184,122.05746608780451,3,1,8,0.9204467514322717,50.82837356174688,143.98263784220651,83.2045671823368
51,30,0,132.28581549784428,133.66900039033283,2,2,5,0.8888888888888888,51.692121905907534,164.7118696390761,86.82165628459295
51,39,0,116.73157734873034,115.10562675088187,2,3,3,3.502231431530475,69.79914196530216,133.51778907696158,178.4404662625605
52,12,0,132.59675658710748,137.52504745910488,1,0,7,0.875,54.16801907761235,147.96283317103658,81.84741901856161
52,20,0,119.376455117747,122.83147613611045,2,4,8,0.384654629081036,58.05863398196472,144.13188405068462,98.65596788841513
54,16,0,124.55039665855763,124.35383935592982,1,5,9,0.11547005383792515,39.3336923290909,142.4183976879392,90.0499861188218
55,16,1,135.13106812516943,136.67706287079042,1,3,5,0.8888888888888888,48.69809824231295,142.63940549511554,75.76938695805846
55,25,1,118.51923036270118,121.4584659002189,1,3,13,0.5423261445466404,31.19832557258091,139.4596715900335,66.69332800213228
